rank,gene_id,tcga_cox_p,cptac_cox_p,is_literature_curated
918,ENSG00000106299.8,0.0484513713863041,0.0708960536960989,False
919,ENSG00000180596.7,0.0188674144951792,0.1005764613053189,False
920,ENSG00000145431.11,0.0399959805829203,0.0794751563726919,False
921,ENSG00000125910.6,0.1184430266851308,0.0014418954320033,False
922,ENSG00000085999.13,0.0539562698651441,0.0659863724058242,False
923,ENSG00000182183.15,0.1072259711305505,0.0127291931603865,False
924,ENSG00000263528.8,0.0994373314718713,0.0207443445708332,False
925,ENSG00000232838.4,0.0343096024888885,0.0859023542290929,False
926,ENSG00000029993.15,0.1057143891937211,0.0145218821545145,False
927,ENSG00000198642.7,0.1089206277386557,0.0113728449613038,False
928,ENSG00000186777.12,0.0825933797384267,0.0377360289641061,False
929,ENSG00000125337.19,0.0851194177827128,0.0354284101624028,False
930,ENSG00000213809.9,0.0774768352589393,0.0432772953490254,False
931,ENSG00000113643.9,0.0969505365392227,0.0240013753481209,False
932,ENSG00000108384.15,0.1048529375383811,0.0161151946018312,False
933,ENSG00000106049.9,0.107341627783542,0.0137943095991074,False
934,ENSG00000172172.8,0.0469829228346131,0.0742667989533439,False
935,ENSG00000147697.9,0.1187978563371114,0.0027311201545782,False
936,ENSG00000187166.1,0.0421806121781494,0.079492745050316,False
937,ENSG00000170667.15,0.081467798776227,0.0403037579517209,False
938,ENSG00000166535.20,0.0770594268097267,0.0447402359071529,False
939,ENSG00000213967.11,0.072058083867919,0.0498289243500774,False
940,ENSG00000168309.18,0.0357411781360733,0.0861778340298005,False
941,ENSG00000173578.8,0.0074985141454523,0.1147705968062066,False
942,ENSG00000152137.8,0.0193904492186901,0.1028851027999378,False
943,ENSG00000163239.12,0.0276652533601085,0.0947008517409845,False
944,ENSG00000145354.12,0.000739417630099,0.1218231932152632,False
945,ENSG00000134245.18,0.0232954986223005,0.0998533546630235,False
946,ENSG00000106459.15,0.0883905861614257,0.0350003392818878,False
947,ENSG00000069275.13,0.1106986288301098,0.0130009115321154,False
948,ENSG00000088320.4,0.1050732411920693,0.0186812251231151,False
949,ENSG00000099901.17,0.0270317927397189,0.0971666738850102,False
950,ENSG00000198678.5,0.0442571946529287,0.080034210956467,False
951,ENSG00000256525.8,0.0142752763536845,0.11008328038196,False
952,ENSG00000187189.11,0.0336401914964693,0.0911432483093169,False
953,ENSG00000153012.12,0.0280702664642737,0.0968566682996784,False
954,ENSG00000137265.15,0.1088098960368253,0.0161594050667035,False
955,ENSG00000106588.12,0.1187845552116813,0.0061951329871323,False
956,ENSG00000139998.16,0.0472927975585785,0.0776939781220303,False
957,ENSG00000088325.16,0.0023799859811273,0.1226444963960076,False
958,ENSG00000135974.10,0.0974553106750654,0.0277758510533127,False
959,ENSG00000164241.13,0.0612415784170441,0.0639916027801488,False
960,ENSG00000156531.17,0.12241762058443,0.0028586074127112,False
961,ENSG00000073711.11,0.0609993146209488,0.064401673321611,False
962,ENSG00000107521.19,0.125016881324977,0.0003877434511721,False
963,ENSG00000138069.18,0.0807530093503717,0.0447210173999797,False
964,ENSG00000284753.2,0.0181233186036111,0.1075793910859972,False
965,ENSG00000234409.7,0.0225901527054918,0.1031716288750874,False
966,ENSG00000187546.14,0.0281614902589158,0.0977094188965848,False
967,ENSG00000147687.19,0.122528276231038,0.0033619377908394,False
968,ENSG00000069424.15,0.1070138443232387,0.0189133677667203,False
969,ENSG00000115415.20,0.0036792374155075,0.1224154931752169,False
970,ENSG00000171241.9,0.0165296543457459,0.1095860460357396,False
971,ENSG00000173020.11,0.0965742896035944,0.0296114730537811,False
972,ENSG00000144550.13,0.1194253511809819,0.0069635846310135,False
973,ENSG00000153253.19,0.1022759408872408,0.0242497435625483,False
974,ENSG00000159708.18,0.1011052271822498,0.0254240472638834,False
975,ENSG00000163714.18,0.0793984574211856,0.0472016259865216,False
976,ENSG00000171522.6,0.0451800217418953,0.0818805894807702,False
977,ENSG00000174780.17,0.1269584419411391,0.0001494889446144,False
978,ENSG00000104131.13,0.051309642426007,0.075950934850719,False
979,ENSG00000183474.16,0.086452572321814,0.040844143445985,False
980,ENSG00000253548.1,1.6087159729285164e-07,0.1273128039296599,False
981,ENSG00000186432.10,0.0157426208319616,0.1116632507095276,False
982,ENSG00000148411.8,0.0003753112477929,0.1270321698063051,False
983,ENSG00000111913.20,0.0671764843081218,0.0603062782425474,False
984,ENSG00000127578.7,0.0092434539011727,0.1182740132937933,False
985,ENSG00000167196.14,0.0515339502272356,0.0759988380034787,False
986,ENSG00000145715.15,0.0881066761537741,0.0395813260447813,False
987,ENSG00000159873.10,0.1075289347135196,0.0202591399934165,False
988,ENSG00000102053.12,0.0253908832423714,0.1027447293202051,False
989,ENSG00000164530.15,0.0015552671802297,0.1266714245862672,False
990,ENSG00000173207.13,0.0727496620807009,0.0555799245048618,False
991,ENSG00000161010.15,0.0603405739530253,0.0680541564410028,False
992,ENSG00000105755.8,0.1092642626138748,0.0191955597929671,False
993,ENSG00000105639.20,0.0555592302849232,0.0730419952834838,False
994,ENSG00000083097.14,0.099995975401472,0.0287415216631063,False
995,ENSG00000112414.15,0.0143799538649321,0.1146202539748297,False
996,ENSG00000166794.5,0.0994325312901917,0.0296981005689314,False
997,ENSG00000105538.10,0.038151882304688,0.0911784114025344,False
998,ENSG00000136856.18,0.0300492757601636,0.0993111500337151,False
999,ENSG00000135318.12,0.0020304674506211,0.1273328992449081,False
1000,ENSG00000104921.15,0.1199286676555859,0.0095369361487214,False
1001,ENSG00000069188.17,0.0204794957078867,0.1090119094507498,False
1002,ENSG00000153446.16,0.0088380937133667,0.1207515868404923,False
1003,ENSG00000185201.16,0.0720417845757078,0.0575738752813336,False
1004,ENSG00000147465.12,0.0769846671148091,0.0528236224521686,False
1005,ENSG00000151067.22,0.02663951214061,0.1032136245640192,False
1006,ENSG00000114209.15,0.0025026305544617,0.1273580299507556,False
1007,ENSG00000100902.11,0.081055099537367,0.0489137894710675,False
1008,ENSG00000186298.12,0.1127193092456081,0.0173245893352495,False
1009,ENSG00000090674.16,0.0857568754126903,0.0443103793031579,False
1010,ENSG00000145022.4,0.0564725184810294,0.0736374511344504,False
1011,ENSG00000188938.17,0.0989780117520928,0.0314597755593404,False
1012,ENSG00000164109.14,0.0062422359808339,0.1243317220371234,False
1013,ENSG00000188263.10,0.0648617648290895,0.0657608318876156,False
1014,ENSG00000105122.13,0.1156603067731154,0.0149832032603705,False
1015,ENSG00000071054.16,0.1293860611154858,0.001312975756914,False
1016,ENSG00000086848.15,0.0820144298841795,0.0487766967410163,False
1017,ENSG00000241878.11,0.0034520239136149,0.1274323006235501,False
1018,ENSG00000105849.6,0.1267038726310718,0.0042361192167305,False
1019,ENSG00000134001.15,0.1222791025051231,0.0087662044680261,False
1020,ENSG00000109332.20,0.0258492471377162,0.1052883043189385,False
1021,ENSG00000176438.12,0.01906106057781,0.1123059962444307,False
1022,ENSG00000178105.11,0.1300535412942649,0.0013406462460122,False
1023,ENSG00000111452.13,0.0804097116289152,0.0511799377923537,False
1024,ENSG00000065328.17,0.0230694662721373,0.1087455251834485,False
1025,ENSG00000102879.16,0.1266257842165499,0.0054197104624884,False
1026,ENSG00000197471.12,0.1318657693857958,0.00028623886741,False
1027,ENSG00000113194.13,0.1315451167513648,0.0007492614375775,False
1028,ENSG00000188730.5,0.112639835623883,0.0196577254710541,False
1029,ENSG00000115468.12,0.0788433088487225,0.0534900794389609,False
1030,ENSG00000172640.3,0.0316528818053177,0.1007086909571743,False
1031,ENSG00000156298.13,0.0277271011390297,0.1046469154449692,False
1032,ENSG00000184613.11,0.1108400791025133,0.0217217451023918,False
1033,ENSG00000127922.9,0.0705900689789676,0.0621858907618511,False
1034,ENSG00000135900.4,0.1279210111166458,0.0049668917588898,False
1035,ENSG00000100632.11,0.0270946680047156,0.105816559693336,False
1036,ENSG00000166960.16,0.0770040529635076,0.0561351222927394,False
1037,ENSG00000103510.20,0.1278597895800131,0.0053496170297614,False
1038,ENSG00000198612.11,0.0923129267802441,0.0409347676976026,False
1039,ENSG00000140009.18,0.0198262218775992,0.1134564865032184,False
1040,ENSG00000163964.17,0.0104957212736878,0.1228821328953431,False
1041,ENSG00000104814.13,0.0985278718897593,0.0348933548100519,False
1042,ENSG00000205981.8,0.0012277090269655,0.1322060012450468,False
1043,ENSG00000269720.2,0.1058037037860502,0.027704699344062,False
1044,ENSG00000116353.16,0.0066199184057125,0.1272476172168075,False
1045,ENSG00000154359.13,0.0469773063784249,0.0869033074929207,False
1046,ENSG00000138385.16,0.1278350057029534,0.0061278122034183,False
1047,ENSG00000276409.5,0.0557799868644864,0.0783027880116466,False
1048,ENSG00000078687.17,0.0151020682017606,0.1193087477839404,False
1049,ENSG00000068079.8,0.0008458455923887,0.1336736410848812,False
1050,ENSG00000166183.16,0.1083141576014983,0.0262411188299599,False
1051,ENSG00000131652.14,0.0414272274159904,0.0932096685164442,False
1052,ENSG00000131778.19,0.0131651456238348,0.1219225392742575,False
1053,ENSG00000092200.12,0.089349214536582,0.0457616120687966,False
1054,ENSG00000141503.17,0.0086765191914292,0.1264616936721079,False
1055,ENSG00000198948.12,0.1082126221490389,0.027006175986294,False
1056,ENSG00000136522.14,0.011587197972877,0.1240262992614782,False
1057,ENSG00000158553.4,0.1252162098376429,0.0104179542846378,False
1058,ENSG00000060656.20,0.0258871981596721,0.1102669044334178,False
1059,ENSG00000065135.12,0.0180075840578657,0.1182803322963742,False
1060,ENSG00000214872.8,0.0898140538372508,0.0465957244891329,False
1061,ENSG00000284395.2,0.0410823729248612,0.0954633170149111,False
1062,ENSG00000077274.9,0.0296647141950816,0.1068975687994453,False
1063,ENSG00000177548.13,0.1260515550488558,0.0108126650556846,False
1064,ENSG00000164736.6,0.0515338701356891,0.0856559201951229,False
1065,ENSG00000101445.10,0.0775086929254357,0.0597423231460629,False
1066,ENSG00000284461.2,0.1184100094801104,0.0188463092558242,False
1067,ENSG00000132359.15,0.0135660415760674,0.1238081075782561,False
1068,ENSG00000173762.8,0.1235605605329408,0.0139472907927716,False
1069,ENSG00000175206.10,0.0751139930174142,0.0625241317001313,False
1070,ENSG00000101003.10,0.0126266651296311,0.1250218163533229,False
1071,ENSG00000153066.13,0.1000778490389013,0.0376526000427811,False
1072,ENSG00000170876.8,0.0720249535578151,0.0657361788242565,False
1073,ENSG00000100106.22,0.1300257537178523,0.0077354442774183,False
1074,ENSG00000171310.11,0.0077359691119173,0.1300784762738565,False
1075,ENSG00000138778.13,0.0004493343770105,0.1374705597725709,False
1076,ENSG00000111445.14,0.062560516886495,0.075831401540841,False
1077,ENSG00000171490.13,0.0975725832416705,0.040819604671404,False
1078,ENSG00000172824.16,0.1229708189160422,0.0154420164234617,False
1079,ENSG00000170476.16,0.1234127436917205,0.0150693610783829,False
1080,ENSG00000138449.11,0.0955199883350304,0.0430740343979162,False
1081,ENSG00000091164.13,0.1191699582915855,0.0195543930865373,False
1082,ENSG00000186265.10,0.1306609224917852,0.0082170485952024,False
1083,ENSG00000162878.13,0.1389431299825843,8.154324119722532e-07,False
1084,ENSG00000140995.17,0.1197320962164597,0.0192605101384289,False
1085,ENSG00000130940.15,0.0796438895247177,0.0593635026205027,False
1086,ENSG00000127561.15,0.0299885569916467,0.1091114306515481,False
1087,ENSG00000120539.15,0.0073405430218548,0.1317872487406166,False
1088,ENSG00000111358.14,0.0888529807333425,0.0506239333078438,False
1089,ENSG00000158748.4,0.1315007624880645,0.008004016443743,False
1090,ENSG00000164175.15,0.0654688246324866,0.0741511787831323,False
1091,ENSG00000176715.17,0.109464029245319,0.0303738974839934,False
1092,ENSG00000213281.5,0.0314235723785154,0.1084419320162602,False
1093,ENSG00000131686.15,0.1268042250812133,0.0131777516587684,False
1094,ENSG00000197713.15,0.0170219078731153,0.1230618448114865,False
1095,ENSG00000100351.17,0.1185918239340798,0.0216134593254411,False
1096,ENSG00000102678.7,0.045625941662405,0.0945917844611795,False
1097,ENSG00000151458.12,0.0635456436753522,0.0767137018831761,False
1098,ENSG00000123329.20,0.1066857863352509,0.0336912531417252,False
1099,ENSG00000213903.9,0.0083724502323566,0.1320294913161551,False
1100,ENSG00000157734.14,0.1305120511749431,0.0102173885208832,False
1101,ENSG00000156265.16,0.0898071904859326,0.0509384164772816,False
1102,ENSG00000165392.11,0.1351705184934623,0.0055751946118308,False
1103,ENSG00000100714.17,0.1397668662552867,0.001071633919063,False
1104,ENSG00000160613.14,0.0587043636499665,0.0821836503342114,False
1105,ENSG00000143149.12,0.0738395143287999,0.0674864942855214,False
1106,ENSG00000095787.23,0.0154514148595992,0.1258904832963093,False
1107,ENSG00000150459.12,0.0180644175313174,0.1233416378022989,False
1108,ENSG00000182866.17,0.1256568184138057,0.0158370090426857,False
1109,ENSG00000102245.8,0.1114444982544659,0.0300594620626468,False
1110,ENSG00000213213.14,0.1391956147696293,0.0025534357061434,False
1111,ENSG00000166426.8,0.0612794131239336,0.0805739752772339,False
1112,ENSG00000076043.11,0.076137574102348,0.0657854618448434,False
1113,ENSG00000178602.8,0.0500588323594146,0.0919489419953158,False
1114,ENSG00000184545.11,0.1193820959997982,0.0228587973072057,False
1115,ENSG00000196337.12,0.0032592538796674,0.1389833328070819,False
1116,ENSG00000127220.6,0.0507477345922931,0.0918070033688189,False
1117,ENSG00000204767.4,0.046294397497825,0.0962930098149409,False
1118,ENSG00000198231.13,0.0736092599083465,0.06899170354473,False
1119,ENSG00000116141.17,0.0045970930741069,0.1380328304271284,False
1120,ENSG00000108592.17,0.0893228457559522,0.053311878378344,False
1121,ENSG00000151304.6,0.1355719007316424,0.0071345965715268,False
1122,ENSG00000186994.11,0.0873868216230893,0.055563201606495,False
1123,ENSG00000164934.14,0.0845370334055104,0.0585119828217087,False
1124,ENSG00000137819.14,5.90290766646129e-05,0.1429928254650311,False
1125,ENSG00000164323.14,0.122830540675643,0.0202252646423896,False
1126,ENSG00000070047.13,0.0743488407170162,0.0687203440444734,False
1127,ENSG00000080546.13,0.0615352717202399,0.0816631845990643,False
1128,ENSG00000136848.17,0.0744380107254902,0.068873243690675,False
1129,ENSG00000164176.13,0.0053132526891266,0.1380416557615066,False
1130,ENSG00000107263.18,0.0040732049298566,0.1393105403646559,False
1131,ENSG00000129514.8,0.1347050556230843,0.0086983014904058,False
1132,ENSG00000164022.17,0.1203395861780724,0.0237832190842986,False
1133,ENSG00000148343.18,0.001568161224245,0.142580412217992,False
1134,ENSG00000069018.19,0.1344300870562997,0.0097382260483316,False
1135,ENSG00000061492.12,0.0528340310021578,0.091710493666696,False
1136,ENSG00000121931.16,0.0737370513175036,0.0708545594768233,False
1137,ENSG00000167525.14,0.095354501500252,0.0493126211364477,False
1138,ENSG00000005206.17,0.1241089686152437,0.0205694932911622,False
1139,ENSG00000161328.11,0.1357538179563644,0.0091278201029965,False
1140,ENSG00000172938.3,0.1008767378406894,0.0441087340097489,False
1141,ENSG00000019169.10,0.0956110802062064,0.0493917349699967,False
1142,ENSG00000130517.14,0.0012102152472742,0.143831230940204,False
1143,ENSG00000178789.9,0.0367210838325092,0.1083509912507612,False
1144,ENSG00000068383.19,0.0956287614510006,0.0494564129163356,False
1145,ENSG00000147378.11,0.0508162416490589,0.094503391141405,False
1146,ENSG00000255221.3,0.1191647138343419,0.0265843749112761,False
1147,ENSG00000186517.14,0.1434456092954224,0.0025024600443352,False
1148,ENSG00000179918.19,0.1286616121314866,0.0174042669287376,False
1149,ENSG00000122733.12,0.0565791954280206,0.089701782396856,False
1150,ENSG00000138750.15,0.0924383277258576,0.0538927671868297,False
1151,ENSG00000135519.8,0.1139558637208088,0.0324154817594938,False
1152,ENSG00000176597.12,0.129893143851731,0.0165290694115711,False
1153,ENSG00000163319.11,0.0842044264060881,0.062296466846599,False
1154,ENSG00000164690.8,0.1367031442619147,0.0098067034872487,False
1155,ENSG00000140525.19,0.0670759245993666,0.0794906339815244,False
1156,ENSG00000110324.11,0.1018020138950016,0.0447863205958082,False
1157,ENSG00000173653.8,0.1259917363278666,0.0206813831562719,False
1158,ENSG00000159958.7,0.0867509755506757,0.0601986311865305,False
1159,ENSG00000078589.13,0.1211244307159351,0.0259549946828721,False
1160,ENSG00000108823.16,0.1152859606922147,0.0318687276927383,False
1161,ENSG00000103415.12,0.1253896009291773,0.0217853376250805,False
1162,ENSG00000183258.12,0.0670188321226652,0.0801709124575492,False
1163,ENSG00000171643.14,0.1383528290864045,0.0089527701447084,False
1164,ENSG00000206077.13,0.107060412089206,0.0403467215184816,False
1165,ENSG00000138646.9,0.0150045459694213,0.1324230643906137,False
1166,ENSG00000126882.13,0.1051804385323629,0.0422672559258289,False
1167,ENSG00000249992.2,0.1311854156913142,0.0162812426551826,False
1168,ENSG00000083782.8,0.1278978487705683,0.0196535250788415,False
1169,ENSG00000114739.14,0.1193731877446301,0.0282111935687051,False
1170,ENSG00000168124.2,0.0509842588032696,0.0966104679871337,False
1171,ENSG00000139832.5,0.1228410014711734,0.0247936904601603,False
1172,ENSG00000164548.11,0.0607679701101627,0.0868677865146083,False
1173,ENSG00000140090.18,0.1472224562991645,0.0005097180960711,False
1174,ENSG00000064651.14,0.1343549370575884,0.0134498474085259,False
1175,ENSG00000165527.7,0.0031105056705707,0.1449183847766727,False
1176,ENSG00000157483.9,0.0159217999150382,0.1322678328195016,False
1177,ENSG00000101333.17,0.0997097300438688,0.0485023659318347,False
1178,ENSG00000139187.10,0.1249081000870014,0.0234215761116361,False
1179,ENSG00000109519.13,0.1134362447160103,0.0350907480472022,False
1180,ENSG00000151892.15,0.0113818611790057,0.1372113269531821,False
1181,ENSG00000213889.10,0.0721370769332274,0.0767174594486023,False
1182,ENSG00000132854.19,0.1469915826710118,0.0018798219973367,False
1183,ENSG00000257524.6,0.0210517506795209,0.1279311205004042,False
1184,ENSG00000198363.18,0.037193602265247,0.1118555728242671,False
1185,ENSG00000175857.8,0.1407028974552087,0.0084864055033366,False
1186,ENSG00000169291.10,0.1181170288086156,0.0310804971478103,False
1187,ENSG00000185745.10,0.0097294749095159,0.1394789315282931,False
1188,ENSG00000117090.15,0.1465015985524815,0.0027391595540848,False
1189,ENSG00000151650.8,0.0257432414761245,0.1235065270052697,False
1190,ENSG00000128595.17,0.1378503730057403,0.0115423785560084,False
1191,ENSG00000184530.9,0.0228720664047057,0.1265767234951726,False
1192,ENSG00000197766.8,0.1393810658645568,0.0101204825972691,False
1193,ENSG00000075073.15,0.1118815659268727,0.0377411037731545,False
1194,ENSG00000169994.18,0.1481071958883139,0.0015635666896974,False
1195,ENSG00000155465.20,0.1379605289061058,0.011817708314563,False
1196,ENSG00000183578.8,0.0716051999472149,0.0781837423238715,False
1197,ENSG00000167483.19,0.1377095188160274,0.0121972446263187,False
1198,ENSG00000101265.16,0.0729486717950687,0.0772285236066122,False
1199,ENSG00000205744.10,0.1210053782952825,0.0291831382181221,False
1200,ENSG00000113384.14,0.123634899540354,0.0266874296485404,False
1201,ENSG00000112367.12,0.0163084498047339,0.1340972827612837,False
1202,ENSG00000189129.14,0.0442831504566142,0.1065403767035983,False
1203,ENSG00000181009.5,0.0527080721715598,0.0981913128090583,False
1204,ENSG00000143013.13,0.0107461761925532,0.1401599031983812,False
1205,ENSG00000149196.16,0.0334079437351406,0.1175228360256157,False
1206,ENSG00000159917.17,0.0241727730114706,0.1269227861578597,False
1207,ENSG00000163918.11,0.1278470821297804,0.0232837723401876,False
1208,ENSG00000158246.8,0.1505567685548113,0.0006582804069824,False
1209,ENSG00000183397.5,0.0217109552612489,0.1295793353076967,False
1210,ENSG00000178381.12,0.1208377542907216,0.0305854623349693,False
1211,ENSG00000183530.14,0.0185013298947652,0.1331263118890694,False
1212,ENSG00000156535.15,0.0255238906756069,0.1261208859857549,False
1213,ENSG00000137834.15,0.0060577699297268,0.1457013768324138,False
1214,ENSG00000196405.13,0.1110713014570564,0.0407885595894046,False
1215,ENSG00000108840.15,0.0604226489529916,0.0915631390797176,False
1216,ENSG00000181544.15,0.0284339777174675,0.1235547867886191,False
1217,ENSG00000128487.17,0.1240675338439183,0.0279454866659462,False
1218,ENSG00000137693.14,0.111722331667054,0.0403575172009301,False
1219,ENSG00000167711.14,0.1441145344142333,0.0079975217783513,False
1220,ENSG00000133937.5,0.1214644366358707,0.0308619908317225,False
1221,ENSG00000168421.13,0.0974477610761009,0.0549784741803707,False
1222,ENSG00000123119.12,0.1430304747696666,0.00955538910911,False
1223,ENSG00000100412.17,0.1287381171302868,0.0240007529628016,False
1224,ENSG00000166143.10,0.0073810907785695,0.1454518310240229,False
1225,ENSG00000144566.11,0.0760507504548851,0.0769099491957695,False
1226,ENSG00000138964.17,0.1470269003740502,0.0062058106905317,False
1227,ENSG00000108528.14,0.0622489285354222,0.0910216097886615,False
1228,ENSG00000066855.16,0.1032959103856721,0.0500726897049868,False
1229,ENSG00000006555.11,0.1503534665500115,0.0030621670185788,False
1230,ENSG00000150316.12,0.0086587466392466,0.1447636777248946,False
1231,ENSG00000104848.1,0.0016269500921696,0.1519381156050051,False
1232,ENSG00000258539.1,0.0812357662476907,0.0726056631829459,False
1233,ENSG00000160445.11,0.0079522028646237,0.1461389023354644,False
1234,ENSG00000257335.8,0.0701992036489876,0.0839222013102321,False
1235,ENSG00000183484.12,0.1502604394801004,0.0038712129719296,False
1236,ENSG00000221986.7,0.09488428133539,0.0592829965995552,False
1237,ENSG00000082293.13,0.0973183655571531,0.0569932976122143,False
1238,ENSG00000021645.20,0.0949475595625526,0.0594454950397748,False
1239,ENSG00000163064.7,0.065025873164622,0.0894269836947206,False
1240,ENSG00000268043.7,0.0001741746837396,0.1542794148195785,False
1241,ENSG00000139304.16,0.0864992284150898,0.0679592621191962,False
1242,ENSG00000112208.11,0.1310850234709223,0.0233998703418598,False
1243,ENSG00000196177.13,0.110217646024669,0.0444432325235964,False
1244,ENSG00000186393.5,0.0005470651713065,0.1541329364776845,False
1245,ENSG00000162222.14,0.0205306889397404,0.1341641508568842,False
1246,ENSG00000012124.17,0.1316748909418607,0.0231622488343188,False
1247,ENSG00000160310.18,0.1413808756544964,0.0136378917783808,False
1248,ENSG00000011590.14,0.1280322891405818,0.0272468328657612,False
1249,ENSG00000204427.12,0.0887012066854315,0.0666260695282222,False
1250,ENSG00000270394.4,0.0966812441074874,0.0587791992758862,False
1251,ENSG00000044446.12,0.0454754490098612,0.1100092147119773,False
1252,ENSG00000229474.7,0.087438799755146,0.0680851034793736,False
1253,ENSG00000174469.23,0.0021678856751427,0.1535949640636118,False
1254,ENSG00000167635.12,0.0774117799753632,0.0783542714060746,False
1255,ENSG00000153721.19,0.02734788016621,0.1284298274019279,False
1256,ENSG00000141219.15,0.134058440623726,0.0218341047261164,False
1257,ENSG00000173253.15,0.1548176345888048,0.0013672839180529,False
1258,ENSG00000172765.17,0.0719854104557382,0.0845215873487564,False
1259,ENSG00000278828.1,0.0028373802969495,0.1537930609932594,False
1260,ENSG00000129467.14,0.0836349434730934,0.0732287349142994,False
1261,ENSG00000166819.12,0.015234191037111,0.1416399584011943,False
1262,ENSG00000142751.15,0.1492582207377437,0.0077413035839936,False
1263,ENSG00000126267.11,0.104683565674877,0.052363242486333,False
1264,ENSG00000198554.12,0.1531320995012291,0.0039251041270532,False
1265,ENSG00000127824.14,0.0068538468914788,0.1503569059969463,False
1266,ENSG00000163864.17,0.0199054960901314,0.1375081229368513,False
1267,ENSG00000163126.15,0.0988159821842998,0.0588579789431556,False
1268,ENSG00000088782.5,8.757612857571602e-05,0.1576712067247534,False
1269,ENSG00000197763.19,0.0384803951698425,0.1192895982311493,False
1270,ENSG00000145721.12,0.0429382126771208,0.1150229589737422,False
1271,ENSG00000144354.14,0.1041940172207101,0.0537683976476665,False
1272,ENSG00000204311.15,0.0304218110465369,0.1275824820066,False
1273,ENSG00000162869.16,0.0498365670062641,0.1083449162732437,False
1274,ENSG00000121577.14,0.0089310768721974,0.1493645177498586,False
1275,ENSG00000182670.13,0.0548380080350384,0.1034830007990195,False
1276,ENSG00000018869.17,0.075071112427211,0.0832649413796994,False
1277,ENSG00000111796.4,0.097961570135776,0.060453334244217,False
1278,ENSG00000010810.17,0.0106037992587656,0.1478640532862498,False
1279,ENSG00000185650.10,0.0324738062579434,0.1261770041443313,False
1280,ENSG00000204347.4,0.1390387008288746,0.0196311276787405,False
1281,ENSG00000148926.10,0.1031349427440522,0.0555716419934909,False
1282,ENSG00000103365.15,0.0947790274794367,0.0639455279324153,False
1283,ENSG00000110934.13,0.1444610328950678,0.0145483423806888,False
1284,ENSG00000137522.18,0.1248046218461717,0.0342226300546534,False
1285,ENSG00000106105.15,0.1536190035094475,0.0054293975815252,False
1286,ENSG00000125746.18,0.1132187238268335,0.0458701400996813,False
1287,ENSG00000172403.11,0.059207006692565,0.0999333942869683,False
1288,ENSG00000198754.5,0.1160944780130645,0.0431306061511875,False
1289,ENSG00000156304.15,0.0073067726233781,0.1519331429056581,False
1290,ENSG00000165359.16,0.0056946632252551,0.1535836246862352,False
1291,ENSG00000111181.12,0.0029870270261775,0.1563638132409361,False
1292,ENSG00000204859.13,0.1579750726395824,0.0014504265438307,False
1293,ENSG00000162385.11,0.0160813541685815,0.1436178332668054,False
1294,ENSG00000103460.17,0.1239528425283248,0.0358091805870549,False
1295,ENSG00000147400.10,0.0158532205553461,0.1439492380643184,False
1296,ENSG00000114812.13,0.02366158624822,0.1361603619670132,False
1297,ENSG00000110060.9,0.1372571741036359,0.0225742980047737,False
1298,ENSG00000004059.11,0.1049891110928263,0.0548429479088589,False
1299,ENSG00000135597.19,0.1032872480183724,0.0565503373119988,False
1300,ENSG00000139350.12,0.1018771653158004,0.0580178273343272,False
1301,ENSG00000116212.15,0.0688227153957165,0.0911235334826672,False
1302,ENSG00000184602.6,0.0585144539776709,0.1015183982411165,False
1303,ENSG00000012822.16,0.1115582426002942,0.0485510165730629,False
1304,ENSG00000111328.7,0.0867935961704562,0.0736677852262333,False
1305,ENSG00000183172.9,0.1474702080052094,0.013097858871501,False
1306,ENSG00000139734.19,0.0161012719960695,0.1445363053139792,False
1307,ENSG00000163285.8,0.0244613230130823,0.1363398083728378,False
1308,ENSG00000159239.13,0.1542498033042519,0.0066173193898385,False
1309,ENSG00000105369.10,0.1537430116339382,0.0072212107111768,False
1310,ENSG00000235961.6,0.1212491510207366,0.0398674731895052,False
1311,ENSG00000234224.3,0.1039578083563155,0.0574149243503079,False
1312,ENSG00000027075.15,0.0595921228278188,0.1017860682887676,False
1313,ENSG00000198821.11,0.1537115858852663,0.0077387062376909,False
1314,ENSG00000136261.15,0.1217443115445719,0.0398535517969347,False
1315,ENSG00000158042.9,0.1086670888297805,0.052931808005027,False
1316,ENSG00000180998.12,0.160175127432925,0.0015300281728007,False
1317,ENSG00000224578.5,0.1554620316860274,0.0072724089801588,False
1318,ENSG00000150967.18,0.0234848384640383,0.1395644653629837,False
1319,ENSG00000144802.11,0.0403774535485829,0.1227551524067453,False
1320,ENSG00000166359.11,0.0034211183834506,0.1597565625350915,False
1321,ENSG00000127074.15,0.1098362781713383,0.0533683156932827,False
1322,ENSG00000111145.8,0.1556506801219674,0.0077549548389879,False
1323,ENSG00000182704.8,0.047109149062513,0.1163213861851778,False
1324,ENSG00000099326.9,0.1405851744461042,0.0228703976018138,False
1325,ENSG00000198178.11,0.1583500643250577,0.0051168211900465,False
1326,ENSG00000241973.11,0.0099000732193066,0.1536871374061827,False
1327,ENSG00000121022.14,0.0744754928723123,0.0891181436589718,False
1328,ENSG00000197296.6,0.0652327614030927,0.098441579268991,False
1329,ENSG00000130522.6,0.1556496439892946,0.0080878664167654,False
1330,ENSG00000185344.15,0.1551747900110708,0.0085826217458041,False
1331,ENSG00000132376.20,0.0125261774819259,0.1514890809538452,False
1332,ENSG00000167716.19,0.0689338648786868,0.095112528352949,False
